 
                                                                                                                                                                                                                                                                
 
ticker      evtdate       car
 ED       03AUG2006     0.00263
 ED       05AUG2002     0.04118
 ED       04NOV2002     0.01350
 ED       04NOV2014     0.01486
 ED       05JAN2004    -0.00793
 ED       05JAN2012    -0.01388
 ED       06MAR2014    -0.00467
 ED       07APR2009    -0.00342
 ED       08JAN2009     0.01743
 ED       08NOV2012     0.00303
 ED       10OCT2011    -0.01885
 ED       10JAN2012    -0.00448
 ED       10MAR2009     0.01733
 ED       10SEP2007    -0.00146
 ED       11NOV2010     0.00224
 ED       12AUG2010     0.00315
 ED       12MAY2004     0.00097
 ED       13MAR2014     0.01201
 ED       13OCT2014     0.05151
 ED       14SEP2010    -0.00255
 ED       15JAN2010     0.00137
 ED       15JUN2012     0.01019
 ED       17AUG2006     0.00370
 ED       17JUN2013     0.01166
 ED       17SEP2009     0.00984
 ED       18JUL2005    -0.00934
 ED       18NOV2014    -0.00959
 ED       19OCT2007     0.00826
 ED       21OCT2014     0.00158
 ED       22OCT2013     0.02696
 ED       23MAY2011    -0.01697
 ED       24JUN2010     0.02032
 ED       25FEB2014     0.00308
 ED       26SEP2008     0.03116
 ED       27FEB2002     0.01534
 ED       27JAN2010    -0.00377
 ED       27JUL2012     0.00436
 ED       28FEB2003     0.00757
 ED       28MAR2003     0.00526
 ED       29JAN2008    -0.01231
 SUR      29AUG2006    -0.12179
 FILE     11AUG2006    -0.01289
 FILE     20JUL2006     0.02557
 CELG     01JUL2010     0.00324
 CELG     02APR2012     0.02663
 CELG     04APR2013     0.00693
 CELG     04NOV2014    -0.01767
 CELG     06AUG2010     0.01285
 CELG     07JAN2009     0.03229
 CELG     10OCT2011     0.01665
 CELG     12MAR2007     0.01235
 CELG     13OCT2014    -0.00502
 CELG     15JAN2013     0.01016
 CELG     21APR2009     0.05932
 CELG     22JUL2009     0.15324
 CELG     24FEB2011     0.00383
 CELG     26APR2010    -0.00746
 CELG     26APR2012    -0.06833
 CELG     27NOV2007     0.01879
 CELG     28MAR2001     0.05983
 CELG     29MAY2014    -0.01459
 XRAY     02JUL2012    -0.01229
 XRAY     04OCT2013     0.02126
 XRAY     14DEC2009     0.00971
 XRAY     21MAR2002     0.01586
 XRAY     22OCT2012    -0.01050
 XRAY     26SEP2008     0.03945
 XRAY     27JUL2012     0.01482
 XRAY     30APR2010    -0.03007
 DCN      04AUG2003     0.03570
 DCN      04NOV2002     0.08768
 DCN      06DEC2001     0.01134
 DCN      06JAN2003     0.03066
 DCN      06SEP2005    -0.00630
 DCN      09SEP2002    -0.00003
 DCN      08SEP2003    -0.00089
 DCN      09JUL2003     0.00730
 DCN      11MAY2004    -0.01180
 DCN      13OCT2004    -0.08013
 DCN      14FEB2002     0.06226
 DCN      14JUL2005     0.01435
 DCN      15JAN2004     0.03625
 DCN      16SEP2005    -0.02757
 DCN      18MAR2002    -0.00880
 DCN      20APR2005     0.10050
 DCN      20JAN2006     0.04991
 DCN      20JUL2005    -0.05631
 DCN      20JUN2002    -0.05190
 DCN      24DEC2003    -0.01106
 DCN      24JUN2004    -0.07437
 DCN      25MAY2004    -0.00025
 DCN      25NOV2003     0.04231
 DCN      25SEP2002    -0.04973
 DCN      26OCT2004     0.00867
 DCN      27APR2004     0.00491
 DCN      28MAR2002     0.02929
 DCN      31MAY2005     0.01051
 FAST     07OCT2008    -0.03704
 FAST     09FEB2010     0.00578
 FAST     11NOV2010    -0.00320
 FAST     13OCT2011    -0.05805
 FAST     20JUL2009     0.01307
 FAST     27JUL2012    -0.00970
 GDOT     06OCT2011     0.08363
 GDOT     13AUG2012    -0.00705
 GDOT     27JUL2012    -0.49422
 GDOT     28NOV2011     0.01267
 GDOT     28JUN2011     0.01794
 DTE      01DEC2009     0.02530
 DTE      01FEB2002     0.00351
 DTE      02JUN2008    -0.00024
 DTE      02JUN2005    -0.00871
 DTE      03FEB2009    -0.01994
 DTE      05AUG2002     0.03608
 DTE      04NOV2014     0.01313
 DTE      06AUG2007     0.05838
 DTE      05JAN2004    -0.00507
 DTE      05NOV2008    -0.00810
 DTE      06JUN2003    -0.01584
 DTE      07AUG2014     0.03077
 DTE      07MAY2003     0.00710
 DTE      08JUL2004    -0.00450
 DTE      10OCT2011    -0.01820
 DTE      09SEP2002    -0.04320
 DTE      10JAN2003    -0.03259
 DTE      11DEC2014     0.02004
 DTE      11NOV2010     0.00513
 DTE      12AUG2010     0.00511
 DTE      13OCT2014     0.01933
 DTE      15JAN2010    -0.00371
 DTE      18SEP2009    -0.00830
 DTE      19FEB2003     0.01466
 DTE      19MAR2003    -0.06862
 DTE      19NOV2010     0.01420
 DTE      20MAR2003    -0.03567
 DTE      20OCT2009     0.02584
 DTE      22JAN2008     0.01143
 DTE      24JUL2009     0.02785
 DTE      24JUN2010     0.01319
 DTE      25APR2007     0.02033
 DTE      26OCT2011    -0.02187
 DTE      26SEP2008     0.01740
 DTE      27AUG2001    -0.00297
 DTE      27JUL2012     0.01478
 DTE      28OCT2014    -0.00732
 DTE      29JAN2008    -0.01117
 DTE      30JAN2008     0.00397
 DTE      30OCT2001     0.00351
 DTE      31JUL2009    -0.02475
 CPH      05AUG2002     0.00265
 CPH      04NOV2002     0.09867
 CPH      04SEP2001     0.01149
 CPH      07JUN2001    -0.04608
 CPH      09SEP2002    -0.02403
 CPH      10JAN2003     0.03444
 CPH      10MAY2002    -0.01631
 CPH      13JAN2003     0.00512
 CPH      12JUN2001     0.00873
 CPH      15APR2002     0.02968
 CPH      15JUN2001     0.06302
 CPH      15MAY2003    -0.05956
 CPH      15OCT2001    -0.01001
 CPH      19OCT2001     0.05617
 CPH      25SEP2002    -0.01497
 CPH      27MAR2001     0.00142
 CPH      31JAN2003    -0.03364
 CPH      31JUL2002    -0.04196
 DD       01APR2013    -0.01295
 DD       02JUN2008    -0.01501
 DD       02JAN2001    -0.09136
 DD       02JAN2004    -0.00493
 DD       02JUL2012    -0.02698
 DD       03NOV2003    -0.01579
 DD       02OCT2002    -0.01234
 DD       03DEC2010    -0.00080
 DD       03JUL2001    -0.00317
 DD       03JUN2011     0.00091
 DD       03SEP2003    -0.01903
 DD       04APR2002    -0.01108
 DD       05AUG2002     0.01597
 DD       04JUN2009    -0.08103
 DD       04MAR2008     0.01390
 DD       04NOV2002     0.03143
 DD       04OCT2006     0.00028
 DD       05JAN2009     0.02524
 DD       05JUL2005    -0.01002
 DD       05JUN2007    -0.03183
 DD       06APR2010     0.02002
 DD       06JUN2011     0.01298
 DD       07AUG2003    -0.00758
 DD       07DEC2009    -0.00261
 DD       07JUN2006    -0.02719
 DD       10OCT2011     0.00013
 DD       09SEP2002     0.02814
 DD       08SEP2005    -0.00082
 DD       08SEP2009    -0.03105
 DD       09DEC2011    -0.05913
 DD       09JAN2014     0.00578
 DD       10OCT2005     0.03651
 DD       10FEB2003    -0.01927
 DD       10JAN2003    -0.00508
 DD       10OCT2014     0.00419
 DD       11FEB2002     0.03755
 DD       12JAN2006    -0.01816
 DD       12OCT2010     0.00055
 DD       13FEB2003     0.00597
 DD       13FEB2012    -0.02776
 DD       13JAN2004     0.00479
 DD       13MAY2005    -0.01160
 DD       15SEP2003    -0.01928
 DD       14DEC2004     0.01774
 DD       14JUN2001     0.00706
 DD       14JUN2013    -0.00348
 DD       15JUL2002    -0.02530
 DD       15JUN2001    -0.00007
 DD       15MAY2009     0.02651
 DD       15NOV2002    -0.00260
 DD       17DEC2002    -0.00050
 DD       18MAR2002     0.00927
 DD       18MAY2009     0.01181
 DD       18SEP2003    -0.01169
 DD       18SEP2014     0.02403
 DD       19NOV2010     0.00181
 DD       20JUN2001     0.00473
 DD       21JAN2009     0.00300
 DD       21JUL2004    -0.00297
 DD       22OCT2007    -0.01809
 DD       22MAY2002     0.00958
 DD       22SEP2010     0.00391
 DD       23JUL2014     0.00081
 DD       23OCT2003    -0.00439
 DD       24JAN2002     0.04970
 DD       24MAY2005    -0.01165
 DD       24OCT2002     0.03003
 DD       24OCT2006     0.00365
 DD       24OCT2012    -0.00000
 DD       25APR2002     0.00079
 DD       25FEB2002    -0.04031
 DD       25JAN2001     0.00093
 DD       25JUL2002     0.02095
 DD       25OCT2005     0.06203
 DD       25OCT2006    -0.01041
 DD       26FEB2002    -0.00611
 DD       26JAN2005     0.00028
 DD       26JUL2005    -0.06162
 DD       26MAR2009    -0.01319
 DD       27JUL2005     0.00536
 DD       27OCT2004     0.01413
 DD       28FEB2002    -0.01405
 DD       28JAN2003    -0.01701
 DD       28JUL2010     0.01622
 DD       29JUL2005     0.01421
 DD       29SEP2008     0.00287
 DD       30DEC2004     0.00052
 DD       30MAR2005     0.00710
 EK       02JUN2008    -0.05332
 EK       02SEP2008    -0.03351
 EK       05AUG2002    -0.01286
 EK       04NOV2002     0.00405
 EK       08AUG2003    -0.00358
 EK       09SEP2002     0.00596
 EK       09APR2002     0.08923
 EK       09DEC2002     0.01811
 EK       10JAN2003    -0.00926
 EK       11MAY2005     0.04843
 EK       13MAR2008     0.02584
 EK       13MAY2002    -0.07192
 EK       15SEP2003     0.00684
 EK       16NOV2001     0.05875
 EK       20MAY2002     0.03709
 EK       20NOV2003     0.01141
 EK       25NOV2002     0.00010
 EK       26SEP2008     0.01431
 EK       28JAN2003    -0.05024
 ETN      01APR2008    -0.00197
 ETN      02JUN2008    -0.00714
 ETN      02MAY2011    -0.00283
 ETN      01OCT2010    -0.01058
 ETN      02MAY2002     0.02656
 ETN      03FEB2004    -0.00870
 ETN      03JAN2001    -0.03690
 ETN      03JUN2003    -0.02746
 ETN      03JUN2008    -0.01484
 ETN      03MAR2010     0.01443
 ETN      03NOV2014    -0.00137
 ETN      05AUG2002     0.01775
 ETN      04NOV2002     0.02096
 ETN      05JAN2001    -0.00326
 ETN      05JUN2007    -0.01769
 ETN      05MAR2009    -0.05452
 ETN      05MAY2005     0.00623
 ETN      07JAN2004     0.02528
 ETN      07MAY2013     0.02149
 ETN      07NOV2007     0.02102
 ETN      09SEP2002     0.00566
 ETN      09FEB2010     0.01161
 ETN      09JUN2008     0.01061
 ETN      10MAY2002    -0.00399
 ETN      11NOV2010     0.02402
 ETN      12SEP2003     0.01263
 ETN      13OCT2014     0.03114
 ETN      14AUG2006    -0.00507
 ETN      14OCT2014     0.03435
 ETN      15APR2004     0.01865
 ETN      16JUL2003     0.05704
 ETN      16JUL2008    -0.00145
 ETN      17APR2008     0.05793
 ETN      17MAY2004    -0.01739
 ETN      17OCT2007    -0.01950
 ETN      17OCT2011     0.00793
 ETN      18JUL2012     0.01271
 ETN      20APR2011    -0.01398
 ETN      20JUL2009     0.08144
 ETN      20OCT2009     0.02188
 ETN      21JAN2004     0.04946
 ETN      21OCT2008    -0.01436
 ETN      22DEC2008     0.02871
 ETN      23APR2008     0.01555
 ETN      23FEB2007     0.00272
 ETN      23MAY2005     0.01816
 ETN      24APR2008     0.02332
 ETN      24JAN2006    -0.00659
 ETN      25JAN2005     0.02478
 ETN      25NOV2003    -0.02137
 ETN      25SEP2002     0.03355
 ETN      26SEP2008     0.01032
 ETN      27JUL2012    -0.00802
 ETN      27SEP2011     0.03443
 ETN      28APR2004    -0.01261
 ETN      28OCT2009     0.01474
 ETN      29AUG2002    -0.02162
 ETN      29AUG2003     0.01343
 ETN      29JUN2009    -0.00391
 ETN      29SEP2009     0.00977
 ETN      30JUL2014    -0.00352
 SIVB     02APR2002     0.01957
 SIVB     03FEB2010    -0.00070
 SIVB     05AUG2002     0.02547
 SIVB     07NOV2001    -0.00275
 SIVB     09APR2009     0.03062
 SIVB     10FEB2010    -0.02846
 SIVB     11MAY2009     0.03833
 SIVB     16SEP2003    -0.03088
 SIVB     17DEC2009     0.00079
 SIVB     18SEP2002    -0.11298
 SIVB     20JUN2003    -0.03086
 SIVB     20MAY2003    -0.06171
 SIVB     20NOV2001     0.00989
 SIVB     23SEP2003    -0.01613
 SIVB     24JUL2008     0.05271
 SIVB     26MAR2010    -0.01937
 SIVB     28MAR2002    -0.03532
 SIVB     31JAN2012     0.03196
 SIVB     31MAR2008    -0.05170
 CLHB     02JUN2008     0.01618
 CLHB     08NOV2007     0.02827
 CLHB     28APR2008     0.01097
 MXIM     01AUG2001     0.07968
 MXIM     02JAN2014     0.04134
 MXIM     03NOV2009     0.01474
 MXIM     04NOV2014     0.00713
 MXIM     05JAN2011     0.01544
 MXIM     06AUG2012     0.00349
 MXIM     06JUL2009     0.01129
 MXIM     06JUN2002     0.02371
 MXIM     06OCT2010     0.01132
 MXIM     06SEP2002    -0.02889
 MXIM     08JUN2006     0.00638
 MXIM     08OCT2012     0.00387
 MXIM     09SEP2002    -0.00739
 MXIM     10APR2014    -0.01642
 MXIM     12JUL2004     0.00058
 MXIM     11NOV2010    -0.00331
 MXIM     11SEP2003     0.04451
 MXIM     13OCT2014    -0.00107
 MXIM     14JAN2013    -0.01577
 MXIM     15MAY2006     0.01915
 MXIM     15NOV2002    -0.03097
 MXIM     15SEP2010     0.00054
 MXIM     17AUG2006     0.01211
 MXIM     17JUL2001     0.00603
 MXIM     18APR2013    -0.00121
 MXIM     18AUG2014    -0.00940
 MXIM     18DEC2014     0.00070
 MXIM     18MAY2009     0.02022
 MXIM     18NOV2009    -0.03982
 MXIM     19DEC2014     0.01591
 MXIM     21APR2004    -0.03257
 MXIM     21SEP2004    -0.02097
 MXIM     23MAY2011    -0.00630
 MXIM     23SEP2013     0.02340
 MXIM     23APR2007     0.02670
 MXIM     24OCT2014     0.03489
 MXIM     26JAN2006     0.04063
 MXIM     26JUL2013     0.03625
 MXIM     27JUN2014    -0.00971
 MXIM     28AUG2007    -0.02645
 MXIM     28JUN2007     0.01847
 MXIM     28OCT2005    -0.13933
 MXIM     29APR2002     0.00676
 RESP     09SEP2002    -0.02402
 APCC     14SEP2006     0.05643
 APCC     15JAN2003     0.07656
 APCC     30APR2004    -0.21231
 BMCS     04JAN2001     0.50244
 BGEN     06JAN2003    -0.02625
 BGEN     04NOV2002     0.04841
 BGEN     05JAN2001    -0.00772
 BGEN     09SEP2002     0.04071
 BGEN     10JUN2003     0.02062
 BGEN     13JAN2003    -0.01370
 BGEN     13MAR2001     0.05829
 BGEN     15SEP2003    -0.02578
 BGEN     14FEB2001    -0.05640
 BGEN     16SEP2002     0.00526
 BGEN     17JUN2002    -0.01214
 BGEN     20FEB2003    -0.09447
 BGEN     21FEB2003     0.00008
 BGEN     23JUN2003    -0.03196
 BGEN     23SEP2002    -0.02506
 BGEN     25JUN2001    -0.09265
 BGEN     25SEP2002     0.00732
 BGEN     26NOV2002    -0.03738
 BGEN     29JAN2003     0.03990
 BGEN     29OCT2003     0.02584
 COKE     10OCT2011     0.00316
 COKE     23NOV2009     0.02609
 QLIK     04SEP2012     0.04848
 QLIK     07MAR2011    -0.00909
 QLIK     06OCT2014    -0.01236
 QLIK     07JAN2013    -0.01091
 QLIK     10OCT2012     0.10314
 QLIK     11JUL2011    -0.03812
 QLIK     12JUN2014     0.00977
 QLIK     21JUL2014     0.05169
 QLIK     25JUN2012    -0.04537
 QLIK     27JUL2012     0.12940
 QLIK     27MAY2014    -0.01462
 GMT      01AUG2001     0.00872
 GMT      25SEP2002     0.01508
 GD       04FEB2004     0.04267
 GD       04JAN2001    -0.04569
 GD       04JAN2005    -0.01438
 GD       04JAN2012    -0.01369
 GD       04NOV2009     0.01724
 GD       05FEB2002    -0.02687
 GD       05MAR2014    -0.01162
 GD       05OCT2009     0.02207
 GD       07DEC2004    -0.02959
 GD       07FEB2005     0.02090
 GD       07JUN2007     0.03128
 GD       09SEP2002     0.04320
 GD       10MAR2009    -0.02270
 GD       10OCT2005     0.00427
 GD       11JAN2002    -0.01755
 GD       11NOV2010    -0.00428
 GD       12APR2010    -0.01295
 GD       12MAY2014     0.00724
 GD       13JUN2003     0.00670
 GD       13JUN2006     0.02725
 GD       13MAR2001     0.00636
 GD       14AUG2008    -0.00002
 GD       14OCT2003     0.02664
 GD       16DEC2003     0.02279
 GD       16JUL2003     0.05002
 GD       18MAR2002     0.01174
 GD       19DEC2002     0.00536
 GD       19FEB2003    -0.01043
 GD       19OCT2001     0.04759
 GD       19OCT2006    -0.04193
 GD       20JAN2004    -0.02969
 GD       20JUL2005     0.04938
 GD       20JUN2003     0.01453
 GD       21JUL2014    -0.00030
 GD       22FEB2002    -0.03982
 GD       22JAN2002     0.01334
 GD       22JUL2014     0.01502
 GD       22SEP2003    -0.04943
 GD       25JAN2010     0.02525
 GD       25SEP2002    -0.02898
 GD       25SEP2003     0.02352
 GD       25SEP2008    -0.05980
 GD       26APR2001     0.04030
 GD       26APR2012    -0.01034
 GD       26JAN2009     0.02751
 GD       26SEP2008    -0.00170
 GD       27APR2009     0.04138
 GD       27OCT2008     0.00729
 GD       28JAN2002     0.02143
 GE       02JUN2008     0.00666
 GE       03SEP2003     0.02394
 GE       05AUG2002     0.02476
 GE       04DEC2006    -0.00978
 GE       05MAY2014    -0.00877
 GE       04NOV2002    -0.01023
 GE       06AUG2007     0.00778
 GE       05AUG2014     0.01867
 GE       05JUN2002    -0.01230
 GE       05MAR2009     0.12612
 GE       06JAN2012     0.01747
 GE       07DEC2009    -0.01942
 GE       07OCT2008     0.06237
 GE       07SEP2001    -0.02154
 GE       08APR2008    -0.00715
 GE       08DEC2004     0.00479
 GE       08SEP2003     0.00315
 GE       09FEB2010    -0.00359
 GE       09MAY2002    -0.03486
 GE       10MAR2003     0.01310
 GE       10OCT2002    -0.01551
 GE       11APR2008    -0.11212
 GE       11FEB2004     0.00868
 GE       11NOV2010     0.00263
 GE       12NOV2004    -0.00153
 GE       13OCT2003    -0.00416
 GE       13AUG2002    -0.04419
 GE       13OCT2011    -0.00034
 GE       15SEP2003     0.00498
 GE       13SEP2006     0.00121
 GE       13SEP2012    -0.02374
 GE       15NOV2002    -0.04027
 GE       16APR2009     0.02522
 GE       16JUL2012    -0.00869
 GE       16OCT2006    -0.01169
 GE       17DEC2002    -0.00624
 GE       17JAN2003    -0.00049
 GE       18NOV2003     0.06111
 GE       18OCT2004     0.00064
 GE       20APR2009    -0.01997
 GE       20JUL2009    -0.02589
 GE       20MAR2008     0.01378
 GE       21JUN2006    -0.00382
 GE       22MAR2004    -0.01845
 GE       22NOV2002    -0.00173
 GE       23SEP2008    -0.03969
 GE       24JAN2001    -0.02792
 GE       24JUN2004    -0.01922
 GE       25SEP2002    -0.02638
 GE       26FEB2007     0.01783
 GE       26SEP2008     0.01231
 GE       27JUL2012    -0.01137
 GE       27SEP2002    -0.00208
 GE       28APR2004     0.00457
 GE       29MAR2004     0.00165
 GE       29SEP2009    -0.01065
 GE       31DEC2002    -0.00549
 NVLS     01AUG2001     0.03082
 NVLS     01JUN2001    -0.00855
 NVLS     01JUN2004    -0.04708
 NVLS     02JUN2008    -0.02840
 NVLS     01MAR2006     0.02009
 NVLS     01OCT2004     0.02128
 NVLS     02DEC2005     0.01919
 NVLS     02JUL2003    -0.04521
 NVLS     03JAN2007    -0.00283
 NVLS     04AUG2003    -0.01314
 NVLS     04DEC2002    -0.00946
 NVLS     04FEB2002     0.06125
 NVLS     04NOV2002    -0.09465
 NVLS     04OCT2006    -0.01066
 NVLS     06AUG2007    -0.01779
 NVLS     05DEC2006     0.01400
 NVLS     05FEB2009     0.00390
 NVLS     05JAN2009     0.01386
 NVLS     05OCT2006    -0.03758
 NVLS     06JAN2003    -0.01872
 NVLS     06JAN2011    -0.00956
 NVLS     06JUL2009     0.01045
 NVLS     07AUG2001    -0.07456
 NVLS     10OCT2011    -0.00053
 NVLS     09JUL2009     0.04933
 NVLS     10DEC2007     0.02728
 NVLS     10JUN2003    -0.03052
 NVLS     10OCT2007    -0.02280
 NVLS     11APR2001     0.12777
 NVLS     11APR2011    -0.00878
 NVLS     11AUG2005    -0.00788
 NVLS     11FEB2005     0.04855
 NVLS     13JAN2003    -0.07010
 NVLS     13APR2007    -0.05292
 NVLS     13FEB2008    -0.02205
 NVLS     13JUL2007     0.01621
 NVLS     13MAR2002    -0.01438
 NVLS     15SEP2003     0.04398
 NVLS     14JUN2006     0.01214
 NVLS     14MAY2009     0.06206
 NVLS     15OCT2007     0.02246
 NVLS     15APR2003    -0.02904
 NVLS     16APR2007    -0.05111
 NVLS     15DEC2011     0.14672
 NVLS     15OCT2001    -0.05653
 NVLS     15OCT2009     0.00033
 NVLS     16JUL2007     0.13986
 NVLS     16MAY2012    -0.05650
 NVLS     18MAR2002     0.00953
 NVLS     18MAY2011    -0.02322
 NVLS     19DEC2011    -0.02306
 NVLS     20OCT2008    -0.01842
 NVLS     20AUG2007     0.01470
 NVLS     20FEB2007    -0.01236
 NVLS     21JAN2003     0.02557
 NVLS     21JUL2008    -0.04041
 NVLS     21SEP2009     0.03371
 NVLS     22APR2010     0.01813
 NVLS     22DEC2008    -0.03145
 NVLS     22JUL2003     0.02839
 NVLS     22OCT2009     0.04826
 NVLS     23JUL2002    -0.15336
 NVLS     24AUG2006     0.00535
 NVLS     24MAY2002     0.02097
 NVLS     26JUL2002    -0.01117
 NVLS     26SEP2003    -0.00430
 NVLS     27FEB2006     0.02010
 NVLS     28DEC2006     0.00002
 NVLS     28SEP2005    -0.01693
 NVLS     28SEP2011     0.03215
 NVLS     29MAY2002    -0.06020
 NVLS     30AUG2002     0.04897
 NVLS     31MAR2004     0.00410
 PBCT     05AUG2002    -0.00827
 PBCT     06APR2001    -0.05991
 PBCT     06OCT2005     0.04893
 PBCT     08APR2010     0.01925
 PBCT     11APR2001    -0.05012
 PBCT     11MAY2009     0.02007
